timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528106679.492122,2.188142,-1.436015,-0.269678,1.049836,0.053634,0.838014,0.109568,0.990931,0.077783,0.065359,-0.192438,-0.227884,-8.847263,42.606903,17.695984,,,,,,,
1528106679.512172,1.989970,-1.436691,-0.467831,1.104023,-0.124047,0.479160,0.122126,0.991021,0.054417,0.194616,-0.144845,-0.357228,-6.970628,43.037407,16.644836,,,,,,,
1528106679.532253,1.872400,-1.437339,-0.579849,0.455943,-0.477218,0.126877,0.127055,0.991108,0.039526,0.089178,-0.057987,-0.377432,-6.338384,43.343281,16.064758,,,,,,,
1528106679.552333,1.834419,-1.439258,-0.604083,0.100312,-0.771464,-0.202272,0.126629,0.991361,0.034178,-0.161389,0.132754,-0.209120,-5.857461,43.006893,16.088287,,,,,,,
1528106679.572383,1.810061,-1.451870,-0.613954,0.311710,-0.659742,-0.816613,0.115266,0.992937,0.028118,-0.449663,0.359114,0.060078,-5.894593,42.757431,16.183380,,,,,,,
1528106679.592464,1.765972,-1.471342,-0.647147,0.398158,-0.449036,-0.878611,0.097407,0.995058,0.019257,-0.645838,0.126447,0.038666,-6.526149,42.784325,16.075989,,,,,,,
1528106679.612564,1.697934,-1.489691,-0.714023,0.480629,0.221544,-0.862122,0.080362,0.996713,0.010272,-0.367609,-0.210137,-0.009830,-7.389633,42.589867,15.708801,,,,,,,
1528106679.632614,1.608919,-1.508533,-0.816448,0.377411,0.895047,-0.933484,0.062180,0.998062,0.002372,-0.197021,-0.248856,0.018945,-8.241194,42.415108,15.419800,,,,,,,
1528106679.652694,1.544762,-1.527674,-0.904641,0.171773,1.355581,-0.951616,0.043096,0.999070,-0.001122,-0.237249,-0.192567,0.049233,-9.374399,42.058510,15.199707,,,,,,,
1528106679.672775,1.444307,-1.545970,-1.035853,0.164085,1.613888,-0.901047,0.024631,0.999692,-0.003132,-0.267673,-0.114529,0.065541,-10.530682,41.679695,14.870087,,,,,,,
1528106679.692825,0.858792,-1.559407,-1.654367,0.290365,1.656662,-0.726973,0.008632,0.999935,-0.007450,-0.230205,-0.116253,0.041660,-11.590014,41.781425,14.659546,,,,,,,
1528106679.712905,-0.158658,-1.556010,-2.704497,0.407502,1.608283,-0.466827,-0.002337,0.999891,-0.014604,-0.165037,-0.110959,0.016069,-12.711521,41.709408,13.846863,,,,,,,
1528106679.732986,-0.357130,-1.543985,-2.933312,0.591572,1.458500,-0.347702,-0.009371,0.999641,-0.025116,-0.008375,-0.035880,0.033844,-13.508409,41.675983,13.153351,,,,,,,
1528106679.753036,-0.345422,-1.527968,-2.949589,0.827145,1.385185,-0.262847,-0.014495,0.999083,-0.040282,0.102127,0.020250,0.098250,-14.164238,41.461853,12.325073,,,,,,,
1528106679.773117,-0.280368,-1.509400,-2.912461,0.926546,1.407375,-0.157707,-0.016978,0.998116,-0.058960,0.115549,0.014656,0.149536,-14.633379,41.325790,11.179138,,,,,,,
1528106679.793197,-0.222821,-1.491230,-2.881737,0.891109,1.302085,-0.106279,-0.017564,0.996836,-0.077519,0.106386,-0.057749,0.150196,-15.041152,41.363964,10.143951,,,,,,,
1528106679.813247,-0.177179,-1.473429,-2.860273,0.887118,1.187367,-0.073786,-0.017134,0.995264,-0.095693,0.075316,-0.121912,0.168858,-15.275720,41.591911,9.362427,,,,,,,
1528106679.833328,-0.138662,-1.456129,-2.846044,0.837854,1.282427,-0.048171,-0.015815,0.993433,-0.113319,0.042365,-0.159876,0.170066,-15.289498,41.491211,8.158508,,,,,,,
1528106679.853408,-0.096492,-1.441415,-2.831962,0.663863,1.475227,0.024636,-0.012430,0.991642,-0.128421,0.001001,-0.143909,0.171756,-15.607165,41.731064,7.271210,,,,,,,
1528106679.873458,-0.049292,-1.430698,-2.815791,0.464391,1.619607,0.099006,-0.006880,0.990202,-0.139471,-0.023561,-0.156874,0.209219,-15.649256,41.522480,6.580139,,,,,,,
1528106679.893539,0.007203,-1.422586,-2.791020,0.400058,1.546288,0.209123,0.001064,0.989037,-0.147665,-0.018169,-0.212807,0.228811,-15.561528,41.315483,6.012054,,,,,,,
1528106679.913619,0.063677,-1.413725,-2.760700,0.443793,1.189647,0.240853,0.009954,0.987690,-0.156108,0.126124,-0.146915,0.186549,-15.526194,41.316673,5.054657,,,,,,,
1528106679.933670,0.096776,-1.405460,-2.745572,0.371342,0.753852,0.083446,0.015903,0.986363,-0.163812,0.263623,0.076793,0.183297,-15.424625,41.378887,4.724152,,,,,,,
1528106679.953750,0.096403,-1.399380,-2.757607,0.260159,0.512848,-0.162179,0.016419,0.985344,-0.169784,0.256164,0.295402,0.285095,-15.417364,41.331554,4.268829,,,,,,,
1528106679.973800,0.073036,-1.397516,-2.789302,0.032390,0.320351,-0.302995,0.012581,0.985024,-0.171952,0.194603,0.377372,0.348008,-15.500737,41.250977,4.262909,,,,,,,
1528106679.993881,0.032916,-1.401168,-2.833480,-0.312118,0.104499,-0.454987,0.005556,0.985648,-0.168722,0.320662,0.246759,0.229193,-15.797276,40.807850,4.387329,,,,,,,
1528106680.013961,-0.028159,-1.412966,-2.895337,-0.735707,-0.012198,-0.520699,-0.004425,0.987571,-0.157114,0.265915,-0.002463,0.129206,-16.118166,40.518085,4.973358,,,,,,,
1528106680.034011,-0.105717,-1.430076,-2.974537,-0.971518,0.120098,-0.534595,-0.014800,0.990115,-0.139473,0.117019,-0.178302,0.175590,-16.455177,40.086685,5.919006,,,,,,,
1528106680.054092,-0.212001,-1.449923,-3.083558,-1.143409,0.018089,-0.559718,-0.025372,0.992704,-0.117879,-0.047474,-0.277951,0.040243,-16.975784,39.359158,7.217316,,,,,,,
1528106680.074172,-0.386453,-1.470170,3.029275,-1.302218,-0.392565,-0.613149,-0.037862,0.994941,-0.093047,-0.155345,-0.289009,-0.236894,-17.389206,38.738605,8.436096,,,,,,,
1528106680.094222,-0.667328,-1.490301,2.755221,-1.595358,-0.304585,-0.492066,-0.049764,0.996762,-0.063159,-0.429988,-0.265134,-0.389524,-17.778017,38.049324,9.855194,,,,,,,
1528106680.114303,-1.086622,-1.509542,2.342526,-1.752910,-0.482431,-0.020850,-0.054180,0.998125,-0.028495,-0.606526,-0.130464,-0.542687,-17.872877,37.245804,11.597565,,,,,,,
1528106680.134384,-1.697403,-1.520037,1.749210,-1.606392,-1.195204,0.287339,-0.050332,0.998712,0.006407,-0.495536,0.226096,-0.542631,-17.523748,36.670612,13.065918,,,,,,,
1528106680.154434,-2.283804,-1.510065,1.198095,-1.670224,-2.160514,0.058607,-0.045910,0.998156,0.039701,-0.091862,0.804547,-0.540342,-16.946960,36.472839,14.877930,,,,,,,
1528106680.174514,-2.648764,-1.477472,0.883705,-2.185543,-2.761348,-0.063342,-0.044090,0.995648,0.082099,0.359824,1.316928,-0.486976,-15.982357,35.606785,16.981476,,,,,,,
1528106680.194595,-2.862484,-1.439629,0.722692,-1.865273,-2.392333,0.224054,-0.036033,0.991410,0.125729,0.568000,0.826705,-0.464673,-15.008349,34.678818,19.376587,,,,,,,
1528106680.214645,-2.993234,-1.418953,0.622382,-0.621551,-1.071136,0.699154,-0.022358,0.988494,0.149597,0.678700,-0.042495,0.120804,-13.882452,33.747074,21.167053,,,,,,,
1528106680.234725,3.137528,-1.428052,0.478233,0.911385,-0.218442,1.209408,0.000578,0.989829,0.142257,0.466158,-0.379340,0.395066,-12.924137,33.355442,21.711090,,,,,,,
1528106680.254806,2.945753,-1.450079,0.286690,1.198162,-0.015958,1.104842,0.023433,0.992722,0.118120,0.331273,-0.320176,0.219145,-11.831197,34.090309,21.053741,,,,,,,
1528106680.274856,2.745657,-1.457308,0.087597,0.284474,-0.282014,0.902867,0.043674,0.993567,0.104481,0.058941,-0.229880,-0.111393,-10.994810,34.418903,20.225311,,,,,,,
1528106680.294937,2.647336,-1.444588,0.005728,-0.695039,-1.182102,0.625943,0.059711,0.992046,0.110808,-0.182025,-0.198345,-0.313689,-10.307297,34.353443,19.859985,,,,,,,
1528106680.315017,2.615426,-1.421691,0.006846,-1.109029,-1.827234,0.495345,0.074606,0.988904,0.128458,-0.221777,-0.211744,-0.205957,-9.276323,33.961609,20.521088,,,,,,,
1528106680.335067,2.619521,-1.399160,0.048182,-1.103717,-1.723343,0.123546,0.085171,0.985307,0.148042,-0.055340,-0.250703,-0.007936,-7.987451,33.618851,21.563629,,,,,,,
1528106680.355148,2.647306,-1.385017,0.107023,-0.676003,-1.364498,-0.240651,0.087628,0.982793,0.162603,-0.069561,-0.273747,0.096446,-7.090565,32.897785,22.600861,,,,,,,
1528106680.375228,2.678594,-1.383796,0.166647,-0.103641,-1.348707,-0.578243,0.083034,0.982566,0.166338,-0.119335,-0.231071,0.103162,-6.709634,32.332111,23.092957,,,,,,,
1528106680.395278,2.719719,-1.392160,0.234994,0.213461,-1.231811,-0.824186,0.072758,0.984087,0.162109,-0.089619,-0.236467,0.050507,-6.501914,32.201263,23.316803,,,,,,,
1528106680.415359,2.779522,-1.405663,0.318739,0.423287,-1.052397,-0.944795,0.058227,0.986396,0.153727,-0.048766,-0.229347,0.068456,-6.561438,31.961349,23.320862,,,,,,,
1528106680.435440,2.848889,-1.421154,0.410352,0.528830,-1.049475,-0.888919,0.043017,0.988824,0.142745,0.032956,-0.235056,0.120897,-6.650641,31.766453,23.107483,,,,,,,
1528106680.455490,2.910556,-1.435321,0.495652,0.510576,-1.153514,-0.675671,0.030927,0.990837,0.131472,0.177401,-0.260384,0.193021,-6.834885,31.751877,22.776184,,,,,,,
1528106680.475570,2.959773,-1.444915,0.565629,0.248186,-0.829454,-0.476921,0.022702,0.992087,0.123479,0.262989,-0.199912,0.265499,-6.674340,31.957619,22.610413,,,,,,,
1528106680.495651,3.009109,-1.445941,0.627759,-0.162960,-0.494685,-0.320582,0.016450,0.992216,0.123439,0.094115,0.022051,0.154622,-6.684382,31.821499,22.498291,,,,,,,
1528106680.515701,3.021341,-1.437121,0.650895,-0.630305,-0.596531,0.074526,0.015988,0.991079,0.132314,-0.149350,0.254649,0.025019,-6.530905,31.549538,22.582458,,,,,,,
1528106680.535781,2.987931,-1.423018,0.633509,-0.603852,-0.901792,0.251882,0.022536,0.989101,0.145506,-0.085006,0.411473,0.095460,-6.302320,30.966946,22.921295,,,,,,,
1528106680.555862,2.936232,-1.417751,0.599847,0.062247,-0.805854,0.339681,0.031087,0.988311,0.149244,0.158396,0.477433,0.266802,-5.814831,30.550068,23.363922,,,,,,,
1528106680.575912,2.861467,-1.425046,0.533312,0.689002,-0.239610,0.414628,0.040154,0.989397,0.139574,0.194557,0.702360,0.372801,-5.208829,30.546520,23.360962,,,,,,,
1528106680.595992,2.745504,-1.440033,0.416350,1.083188,0.173857,0.612197,0.050306,0.991463,0.120296,-0.008269,0.391670,0.079945,-4.885574,30.547657,22.747681,,,,,,,
1528106680.616087,2.556416,-1.449796,0.216875,0.874682,0.623811,1.060590,0.066671,0.992688,0.100622,-0.137503,0.324771,-0.185720,-4.586106,31.100311,22.174255,,,,,,,
1528106680.636137,2.345044,-1.440574,-0.007261,0.403556,0.377233,1.486957,0.092839,0.991533,0.090792,-0.431066,0.270140,-0.269091,-4.127782,31.407341,21.299164,,,,,,,
1528106680.656218,2.154755,-1.426676,-0.200879,0.769353,-0.083338,1.166697,0.119822,0.989633,0.079183,-0.262705,-0.117242,-0.087881,-3.547380,31.309940,20.853455,,,,,,,
1528106680.676298,1.981249,-1.422614,-0.370340,1.064326,-0.339763,0.581295,0.135379,0.989041,0.058913,0.086759,-0.434308,-0.216689,-2.575644,31.616199,20.332855,,,,,,,
1528106680.696348,1.829103,-1.421920,-0.516931,0.897010,-0.323934,0.233672,0.143406,0.988938,0.037889,0.187999,-0.354127,-0.316149,-1.971258,31.834393,19.400879,,,,,,,
1528106680.716429,1.760608,-1.425390,-0.577605,0.206438,-0.532731,-0.223208,0.142290,0.989447,0.027337,0.022719,-0.159827,-0.396737,-1.495184,32.090214,18.834076,,,,,,,
1528106680.736509,1.774040,-1.434610,-0.550959,-0.204679,-0.610883,-0.683469,0.132969,0.990741,0.027403,-0.298039,0.255505,-0.172545,-1.523394,31.895271,18.488525,,,,,,,
1528106680.756559,1.816944,-1.452469,-0.496690,-0.011306,-0.449882,-1.013074,0.114489,0.993007,0.028764,-0.626055,0.486424,0.094023,-2.248549,32.028191,18.500488,,,,,,,
1528106680.776640,1.791507,-1.469949,-0.516529,0.494632,-0.135263,-0.692694,0.098230,0.994919,0.022040,-0.721109,0.095932,0.017633,-2.829311,32.369694,18.301086,,,,,,,
1528106680.796721,1.685444,-1.484819,-0.629412,0.645749,0.639805,-0.639476,0.085304,0.996306,0.009823,-0.294532,-0.214751,0.044117,-3.397717,32.192467,17.918518,,,,,,,
1528106680.816771,1.594339,-1.499490,-0.741725,0.391836,1.273621,-0.744991,0.071220,0.997459,0.001677,-0.178581,-0.199378,0.045488,-4.356518,32.318748,17.412628,,,,,,,
1528106680.836851,1.526497,-1.515325,-0.840683,0.274095,1.671527,-0.803074,0.055382,0.998462,-0.002455,-0.257957,-0.143008,0.051100,-5.369569,32.377251,17.019440,,,,,,,
1528106680.856932,1.425013,-1.530929,-0.977027,0.240070,1.751686,-0.785918,0.039425,0.999205,-0.005789,-0.283886,-0.092543,0.008199,-6.770126,32.408318,16.574554,,,,,,,
1528106680.876982,1.207859,-1.543125,-1.228488,0.268364,1.690843,-0.622168,0.025852,0.999617,-0.009818,-0.275882,-0.070509,-0.030603,-7.588343,32.236877,16.133606,,,,,,,
1528106680.897062,0.814093,-1.548734,-1.654570,0.322759,1.569088,-0.454158,0.016030,0.999757,-0.015135,-0.167458,-0.045594,-0.022798,-8.613048,32.386070,15.868103,,,,,,,
1528106680.917143,0.343147,-1.546524,-2.155047,0.461536,1.420028,-0.401932,0.008161,0.999705,-0.022843,0.024554,0.001393,0.044342,-9.432550,32.400990,15.272400,,,,,,,
1528106680.937193,0.056453,-1.536285,-2.468953,0.657295,1.341070,-0.307958,0.001946,0.999405,-0.034434,0.144020,0.016419,0.131266,-10.135670,32.182598,14.589996,,,,,,,
1528106680.957274,-0.035283,-1.521103,-2.586960,0.806546,1.298227,-0.205786,-0.001752,0.998766,-0.049631,0.219220,-0.003465,0.149042,-10.661638,32.229130,13.860657,,,,,,,
1528106680.977354,-0.055950,-1.503698,-2.632787,0.888938,1.233448,-0.152706,-0.003749,0.997750,-0.066937,0.233302,-0.043450,0.122738,-11.112692,32.603649,13.003357,,,,,,,
1528106680.997404,-0.048869,-1.484785,-2.648831,0.962910,1.113942,-0.086118,-0.004196,0.996303,-0.085798,0.204758,-0.087337,0.099470,-11.886672,32.415516,11.970428,,,,,,,
1528106681.017485,-0.026132,-1.466148,-2.648665,0.878761,1.169108,-0.001214,-0.002729,0.994529,-0.104418,0.166807,-0.116630,0.110887,-12.135330,32.670948,11.180969,,,,,,,
1528106681.037565,0.012627,-1.451432,-2.635073,0.636705,1.336779,0.115579,0.001504,0.992885,-0.119068,0.085822,-0.171214,0.147663,-12.012171,32.679050,10.152069,,,,,,,
1528106681.057615,0.071204,-1.441129,-2.604404,0.457960,1.441671,0.265967,0.009199,0.991605,-0.128973,-0.008161,-0.242994,0.213217,-12.471560,32.881451,9.363434,,,,,,,
1528106681.077696,0.140640,-1.430028,-2.561859,0.587328,1.292565,0.380152,0.019667,0.990108,-0.138915,-0.097151,-0.315533,0.234618,-12.181208,32.968254,8.640350,,,,,,,
1528106681.097777,0.196480,-1.415137,-2.526628,0.707452,0.886067,0.342966,0.030264,0.987909,-0.152045,-0.000586,-0.124888,0.150229,-12.251626,32.985527,7.831421,,,,,,,
1528106681.117827,0.219349,-1.402014,-2.515238,0.549052,0.414258,0.125455,0.036551,0.985790,-0.163954,0.130929,0.214924,0.166655,-11.960238,33.347572,7.365692,,,,,,,
1528106681.137907,0.208268,-1.394151,-2.532184,0.346729,0.273343,-0.178511,0.036334,0.984439,-0.171928,0.184873,0.388868,0.359947,-12.220848,33.271069,6.976593,,,,,,,
1528106681.157988,0.171260,-1.389430,-2.576119,0.281880,0.340327,-0.422937,0.030740,0.983598,-0.177733,0.212882,0.318785,0.443999,-12.287937,33.112396,6.754364,,,,,,,
1528106681.178038,0.116373,-1.388877,-2.637515,-0.039366,0.233975,-0.600796,0.021006,0.983498,-0.179692,0.265981,0.203117,0.199925,-12.661040,32.740974,6.477875,,,,,,,
1528106681.198118,0.053534,-1.395897,-2.705284,-0.422149,0.216204,-0.633358,0.009311,0.984744,-0.173756,0.178555,0.006955,0.099446,-13.257793,32.757271,6.547577,,,,,,,
1528106681.218199,-0.016733,-1.407956,-2.780561,-0.697229,0.140250,-0.662797,-0.002713,0.986771,-0.162094,0.087963,-0.108216,0.030899,-13.948526,32.628605,6.868286,,,,,,,
1528106681.238249,-0.128540,-1.424528,-2.889443,-0.981072,-0.435357,-0.843875,-0.018682,0.989322,-0.144538,0.106450,-0.123767,-0.201242,-14.454491,32.333702,7.432037,,,,,,,
1528106681.258329,-0.293526,-1.443287,-3.044441,-1.233704,-0.504689,-0.787387,-0.036790,0.991882,-0.121716,-0.143798,-0.164275,-0.260394,-15.059304,31.993938,8.360291,,,,,,,
1528106681.278410,-0.478212,-1.465793,3.057275,-1.535259,-0.052197,-0.367933,-0.048227,0.994492,-0.093041,-0.501547,-0.188172,-0.289832,-15.457308,31.520264,9.295563,,,,,,,
,,,,,,,,,,,,,,,,52.333473,4.867738,-2.315876,-1.000000,-1.000000,1528106681.266229,
1528106681.298460,-0.689152,-1.493224,2.847159,-1.717131,-0.171251,0.127930,-0.049268,0.996993,-0.059798,-0.566058,-0.163817,-0.453737,-15.746375,31.111103,10.514465,,,,,,,
1528106681.318541,-1.036778,-1.520276,2.506927,-1.617132,-0.518840,0.366945,-0.043447,0.998724,-0.025692,-0.444315,-0.019903,-0.427327,-15.482700,30.714256,11.740784,,,,,,,
1528106681.338621,-1.655665,-1.532695,1.904464,-1.281633,-1.082487,0.195578,-0.037922,0.999274,0.003226,-0.169369,0.314050,-0.326957,-15.044250,30.157635,12.838013,,,,,,,
1528106681.358671,-2.259576,-1.523557,1.331661,-1.366549,-1.807822,-0.016026,-0.036434,0.998884,0.029996,0.188793,0.685549,-0.442303,-14.538408,30.070217,14.144836,,,,,,,
1528106681.378752,-2.655816,-1.496723,0.973887,-1.918438,-1.927544,0.040838,-0.034544,0.997258,0.065427,0.429502,0.765285,-0.427930,-13.957163,29.720989,15.630615,,,,,,,
1528106681.398832,-2.875979,-1.463094,0.781101,-1.668911,-0.989807,0.369058,-0.028213,0.994206,0.103710,0.510559,0.302837,-0.245281,-13.484454,29.121189,17.154816,,,,,,,
1528106681.418882,-3.060102,-1.446614,0.606719,-0.501297,-0.291871,1.136233,-0.010081,0.992299,0.123437,0.412211,-0.168660,0.161231,-12.868749,28.915928,18.312653,,,,,,,
1528106681.438963,3.016862,-1.448908,0.402152,0.396734,-0.152467,1.202468,0.015124,0.992581,0.120627,0.360333,-0.203457,0.244577,-11.876616,28.890049,18.405609,,,,,,,
1528106681.459044,2.818082,-1.451555,0.207094,0.277321,-0.337752,1.065145,0.037811,0.992899,0.112772,0.261047,-0.195795,0.042410,-11.032259,29.194248,18.012939,,,,,,,
1528106681.479094,2.669738,-1.442148,0.070263,-0.351008,-0.793628,0.893401,0.058308,0.991736,0.114261,0.053143,-0.134681,-0.173129,-10.182812,29.516098,18.124939,,,,,,,
1528106681.499174,2.592810,-1.422811,0.015720,-0.797536,-1.326447,0.733064,0.076908,0.989070,0.125783,-0.101352,-0.104503,-0.212102,-9.301417,29.516983,18.417267,,,,,,,
1528106681.519255,2.564225,-1.401739,0.018808,-0.930808,-1.629815,0.401208,0.091830,0.985744,0.140971,-0.094653,-0.117824,-0.086955,-8.339891,29.299290,19.046661,,,,,,,
1528106681.539305,2.570874,-1.385264,0.056311,-0.790261,-1.378086,0.043640,0.099651,0.982838,0.155225,-0.066479,-0.203770,0.039310,-7.301549,28.810612,19.896088,,,,,,,
1528106681.559385,2.589208,-1.377934,0.100211,-0.347317,-1.159542,-0.267640,0.100567,0.981460,0.163154,-0.132610,-0.199065,0.096047,-6.726142,28.761208,20.516083,,,,,,,
1528106681.579466,2.609531,-1.381462,0.143381,0.091419,-1.043923,-0.535661,0.095473,0.982130,0.162178,-0.157668,-0.176145,0.077842,-6.563716,28.511158,20.804749,,,,,,,
1528106681.599516,2.641868,-1.392615,0.195797,0.322245,-0.881550,-0.774906,0.084925,0.984168,0.155556,-0.104151,-0.217139,0.028754,-6.627304,28.460522,20.812653,,,,,,,
1528106681.619618,2.691784,-1.408323,0.263322,0.501557,-0.805264,-0.893246,0.070327,0.986830,0.145659,-0.066268,-0.222929,0.055147,-6.716423,28.402752,20.859406,,,,,,,
1528106681.639698,2.749302,-1.425679,0.339447,0.557642,-0.915261,-0.858929,0.055280,0.989489,0.133612,0.041720,-0.258990,0.111353,-6.740334,28.545151,20.410950,,,,,,,
1528106681.659748,2.811033,-1.440245,0.421140,0.416452,-0.938742,-0.725921,0.042248,0.991490,0.123119,0.195941,-0.326146,0.192006,-7.033677,28.618572,20.251923,,,,,,,
1528106681.679829,2.881952,-1.448688,0.509648,0.111819,-0.740431,-0.601156,0.031268,0.992554,0.117708,0.263654,-0.256668,0.210890,-7.234208,28.923538,20.260742,,,,,,,
1528106681.699909,2.949538,-1.448858,0.589197,-0.221641,-0.459748,-0.366049,0.023214,0.992575,0.119383,0.102427,0.020578,0.136873,-7.165869,28.703568,20.055847,,,,,,,
1528106681.719959,2.973159,-1.440049,0.622497,-0.623749,-0.535395,0.036416,0.021853,0.991465,0.128514,-0.095950,0.291448,0.038127,-7.290634,28.731503,20.123260,,,,,,,
1528106681.740040,2.949435,-1.426696,0.614742,-0.550489,-0.931437,0.209555,0.027422,0.989635,0.140943,-0.028658,0.434711,0.121020,-7.053351,28.249401,20.636627,,,,,,,
1528106681.760121,2.892426,-1.421593,0.576659,0.033594,-0.868205,0.425677,0.036653,0.988890,0.144044,0.166335,0.505876,0.251509,-6.811757,28.209625,20.808105,,,,,,,
1528106681.780171,2.811375,-1.424432,0.506508,0.421626,-0.440913,0.431677,0.047284,0.989308,0.137948,0.202457,0.644298,0.339530,-6.225363,28.320244,20.974243,,,,,,,
1528106681.800251,2.703442,-1.432521,0.402099,0.764603,-0.062120,0.620941,0.058472,0.990455,0.124800,0.062927,0.368569,0.123110,-5.673550,28.467506,20.588501,,,,,,,
1528106681.820332,2.540137,-1.437100,0.233682,0.681823,0.341577,1.084515,0.075416,0.991076,0.109891,-0.036689,0.402936,-0.172925,-5.385001,28.633377,20.158112,,,,,,,
1528106681.840382,2.354018,-1.427086,0.041267,0.403675,0.035246,1.399445,0.101479,0.989691,0.101038,-0.372551,0.350809,-0.186396,-4.896062,28.946178,19.707916,,,,,,,
1528106681.860462,2.177272,-1.416377,-0.131739,0.832118,-0.407736,1.042583,0.126366,0.988101,0.087658,-0.308510,-0.147418,-0.079571,-4.130447,29.247002,19.240906,,,,,,,
1528106681.880543,2.012001,-1.414837,-0.289190,1.058938,-0.433103,0.465127,0.140443,0.987863,0.066324,0.044891,-0.444803,-0.227610,-3.036659,29.647022,18.664581,,,,,,,
1528106681.900593,1.884676,-1.417190,-0.412290,0.789338,-0.172534,0.101569,0.145516,0.988226,0.047236,0.139854,-0.389898,-0.280131,-2.651828,29.956604,17.972931,,,,,,,
1528106681.920673,1.827749,-1.423342,-0.464031,0.232972,-0.437170,-0.327239,0.142085,0.989148,0.037334,0.012121,-0.203961,-0.404873,-2.469344,30.327427,17.470978,,,,,,,
1528106681.940754,1.840802,-1.431414,-0.438308,-0.185576,-0.648196,-0.485452,0.133885,0.990302,0.037054,-0.248310,0.193368,-0.242743,-2.616896,30.527336,17.016022,,,,,,,
1528106681.960804,1.871101,-1.441693,-0.394906,-0.016976,-0.575203,-0.603941,0.122969,0.991678,0.038080,-0.568618,0.496390,0.045004,-3.036289,30.626633,17.143738,,,,,,,
1528106681.980885,1.845994,-1.454582,-0.410762,0.433443,-0.325410,-0.601380,0.111574,0.993255,0.031504,-0.636415,0.134507,-0.002711,-3.390164,30.330799,16.929871,,,,,,,
